"sourceId","sourceUrl","sourceTitle","proposedSlug","proposedCategory","proposedSubcategory","proposedProductFamily","model","specifications","mainImage","duplicateCandidate","dataConfidence","missingFields","notes"
"1601802530206","https://www.alibaba.com/product-detail/Perforated-Aluminum-Alloy-Column-Cladding-Panel_1601802530206.html","穿孔铝合金柱面覆板——现代设计、定制色彩、低成本解决方案，适用于室外酒店、办公室大堂","perforated-aluminum-panel-1601802530206","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum alloy"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/aluminum-panels/perforated-aluminum-panel-1601802530206/main.avif","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: approved-clean-listing-image."
"1601802492378","https://www.alibaba.com/product-detail/Architectural-Aluminum-Veneer-Strips-Residential-Structural_1601802492378.html","建筑铝板条、住宅结构型材、外墙饰面板、柱子","aluminum-architectural-panel-1601802492378","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/aluminum-panels/aluminum-architectural-panel-1601802492378/main.avif","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: approved-clean-listing-image."
"1601807325521","https://www.alibaba.com/product-detail/Custom-Outdoor-Aluminum-Carved-Panel-Outdoor_1601807325521.html","定制户外铝雕板户外金属板幕墙外饰面","decorative-aluminum-panel-1601807325521","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807346389","https://www.alibaba.com/product-detail/Modern-Industrial-Aluminum-Decorative-Panel-PVDF_1601807346389.html","现代工业铝装饰板 PVDF 涂层穿孔雕花饰面幕墙防火防水","perforated-aluminum-panel-1601807346389","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807279846","https://www.alibaba.com/product-detail/Perforated-Aluminum-Veneer-Customized-Carved-Facade_1601807279846.html","穿孔铝板定制雕刻外墙板，适用于现代医院和别墅幕墙-防火防水","perforated-aluminum-panel-1601807279846","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807378159","https://www.alibaba.com/product-detail/Customized-Aluminum-Perforated-Curtain-Walls-for_1601807378159.html","定制户外用铝制穿孔幕墙-防水防火工业设计","perforated-aluminum-panel-1601807378159","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807284722","https://www.alibaba.com/product-detail/Modern-Design-Embossed-Aluminium-Panels-Carved_1601807284722.html","现代设计浮雕铝板雕刻外墙系统室内室外建筑装饰商场酒店医院","decorative-aluminum-panel-1601807284722","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807273814","https://www.alibaba.com/product-detail/Carved-Industrial-Aluminum-Mashrabiya-Decorative-Cladding_1601807273814.html","雕刻工业铝制马沙拉比亚装饰板 3D 激光切割金属户外幕墙，适用于酒店防火","decorative-aluminum-panel-1601807273814","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807343390","https://www.alibaba.com/product-detail/Modern-Industrial-Carved-Perforated-Aluminum-Alloy_1601807343390.html","现代工业雕刻穿孔铝合金幕墙建筑装饰屏风隔断外墙防水防火","perforated-aluminum-panel-1601807343390","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum alloy"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807361204","https://www.alibaba.com/product-detail/Customized-Carved-Aluminum-Cladding-Panels-Fireproof_1601807361204.html","定制雕刻铝板防火防水工业设计幕墙，用于建筑外墙","decorative-aluminum-panel-1601807361204","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807264641","https://www.alibaba.com/product-detail/Custom-Industrial-CNC-Laser-Cut-Perforated_1601807264641.html","定制工业数控激光切割穿孔铝屏风面板，防火防水装饰金属幕墙，适用于医院","perforated-aluminum-panel-1601807264641","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807465193","https://www.alibaba.com/product-detail/Decorative-Woven-Aluminum-Alloy-Perforated-Metal_1601807465193.html","装饰性菱形图案编织铝合金穿孔金属网屏风面板","perforated-aluminum-panel-1601807465193","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum alloy"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807346877","https://www.alibaba.com/product-detail/Woven-Aluminum-Wall-Panels-Decorative-Metal_1601807346877.html","编织铝墙板 装饰金属丝网 内外墙面材 CE认证 长效耐用材料","architectural-door-accessory-1601807346877","door-accessories","","Door Accessories","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-accessories.svg","false","unclear","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807419443","https://www.alibaba.com/product-detail/High-Quality-Woven-Aluminum-Alloy-Perforated_1601807419443.html","高品质编织铝合金穿孔板，用于建筑外墙、装饰通风屏和建筑设计","perforated-aluminum-panel-1601807419443","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum alloy"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807377636","https://www.alibaba.com/product-detail/Factory-Low-Price-Decorative-Aluminum-Alloy_1601807377636.html","工厂低价装饰用铝合金编织菱形金属网墙板","architectural-door-accessory-1601807377636","door-accessories","","Door Accessories","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum alloy"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-accessories.svg","false","unclear","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601807390541","https://www.alibaba.com/product-detail/Aluminum-Lattice-Screen-Panel-Metal-Perforated_1601807390541.html","铝制格栅屏风板金属穿孔雕刻天花板室内装饰墙板激光切割","aluminum-ceiling-system-1601807390541","aluminum-ceiling-systems","","Aluminum Ceiling Systems","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-ceiling-systems.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601452530061","https://www.alibaba.com/product-detail/Heavy-duty-Glass-Door-Floor-Spring_1601452530061.html","重型玻璃门地板弹簧OEM门控五金供应商办公楼铝防火门地面弹簧","hydraulic-floor-spring-1601452530061","floor-springs","","Floor Springs","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/floor-springs.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
